subject,organ,accept,dice,iou,tp,fp,fn,pred_vox,gt_vox,status,num_voxels,volume_mm3,is_empty,centroid_x_rel,centroid_y_rel,centroid_z_rel,bbox_x_rel,bbox_y_rel,bbox_z_rel,bbox_volume_mm3,mask_to_bbox_ratio,num_components,largest_component_fraction,touches_boundary,boundary_fraction,mean_HU,median_HU,std_HU,p05_HU,p95_HU,orig_axcodes
s0918,hip_right,1,0.9917,0.9836,132177,1692,512,133869,132689,ok,133869,451807.88,0,0.6932,0.4247,0.1979,0.381,0.3929,0.3181,4683096.0,0.0965,1,1.0,0,0.0,224.03,166.0,212.25,-19.0,674.0,RAS
s0918,humerus_left,1,0.9886,0.9775,25680,42,549,25722,26229,ok,25722,86811.75,0,0.0951,0.4499,0.9665,0.1548,0.1667,0.0763,193488.75,0.4487,1,1.0,1,0.0278,105.34,67.0,201.11,-113.0,476.0,RAS
s0918,humerus_right,1,0.9859,0.9723,22081,111,519,22192,22600,ok,22192,74898.0,0,0.867,0.4816,0.9725,0.1508,0.1548,0.0654,150052.5,0.4991,1,1.0,1,0.0416,108.2,75.0,177.45,-96.0,444.0,RAS
s0918,iliac_artery_left,0,0.9456,0.8968,4395,364,142,4759,4537,ok,4759,16061.62,0,0.3793,0.5416,0.2411,0.1865,0.1429,0.2832,742365.0,0.0216,1,1.0,0,0.0,253.13,146.0,268.38,42.0,896.2,RAS
s0918,iliac_artery_right,1,0.9624,0.9276,4252,240,92,4492,4344,ok,4492,15160.5,0,0.6076,0.5418,0.243,0.2619,0.1071,0.2789,769824.0,0.0197,1,1.0,0,0.0,262.62,152.0,259.17,60.55,881.45,RAS
s0918,iliac_vena_left,0,0.9292,0.8677,6941,963,95,7904,7036,ok,7904,26676.0,0,0.3927,0.5273,0.2209,0.2063,0.1706,0.268,928219.5,0.0287,1,1.0,0,0.0,104.72,110.0,44.55,28.0,170.0,RAS
s0918,iliac_vena_right,1,0.9566,0.9169,6087,272,280,6359,6367,ok,6359,21461.62,0,0.6204,0.5272,0.2172,0.1905,0.1468,0.2593,713286.0,0.0301,1,1.0,0,0.0,65.89,65.0,31.39,15.0,121.0,RAS
s0918,iliopsoas_left,1,0.9824,0.9654,75854,1212,1505,77066,77359,ok,77066,260097.75,0,0.3154,0.4787,0.2923,0.2421,0.3135,0.4706,3513051.0,0.074,2,0.9823,0,0.0,49.6,52.0,29.35,8.0,81.0,RAS
s0918,iliopsoas_right,1,0.9849,0.9703,85210,1587,1019,86797,86229,ok,86797,292939.88,0,0.682,0.4787,0.2711,0.2738,0.2817,0.4815,3654041.5,0.0802,1,1.0,0,0.0,49.61,52.0,23.28,9.0,80.0,RAS
s0918,inferior_vena_cava,1,0.9533,0.9107,24589,1519,891,26108,25480,ok,26108,88114.5,0,0.5512,0.5342,0.5281,0.1587,0.0992,0.3268,506250.0,0.1741,1,1.0,0,0.0,114.73,118.0,36.04,47.0,166.0,RAS
s0918,kidney_left,1,0.9923,0.9848,40624,398,229,41022,40853,ok,41022,138449.25,0,0.2737,0.4075,0.4561,0.1825,0.1667,0.1481,443394.0,0.3122,1,1.0,0,0.0,141.51,153.0,41.55,62.0,191.0,RAS
s0918,kidney_right,1,0.9914,0.983,38869,447,227,39316,39096,ok,39316,132691.5,0,0.6939,0.3961,0.4354,0.1905,0.1746,0.1416,463320.0,0.2864,1,1.0,0,0.0,142.59,154.0,40.96,65.0,191.0,RAS
s0918,liver,1,0.9934,0.987,504460,4311,2349,508771,506809,ok,508771,1717102.12,0,0.6914,0.566,0.531,0.5437,0.5159,0.2266,6251310.0,0.2747,1,1.0,0,0.0,102.26,105.0,23.52,62.0,135.0,RAS
s0918,lung_lower_lobe_left,1,0.965,0.9323,325406,18199,5430,343605,330836,ok,343605,1159666.88,0,0.268,0.3952,0.6902,0.3135,0.4325,0.2919,3894324.75,0.2978,3,1.0,0,0.0,-839.95,-887.0,150.96,-951.0,-531.0,RAS
s0918,lung_lower_lobe_right,1,0.9967,0.9935,641773,2208,1999,643981,643772,ok,643981,2173436.0,0,0.6823,0.4165,0.6889,0.4643,0.4683,0.3595,7688216.0,0.2827,1,1.0,0,0.0,-839.51,-881.0,150.92,-961.0,-554.0,RAS
s0918,lung_middle_lobe_right,1,0.9775,0.956,191523,4218,4602,195741,196125,ok,195741,660625.88,0,0.6668,0.6413,0.7045,0.4841,0.3095,0.183,2697786.0,0.2449,2,1.0,0,0.0,-837.75,-877.0,144.67,-956.0,-567.0,RAS
s0918,lung_upper_lobe_left,0,0.9103,0.8353,138905,9129,18262,148034,157167,ok,148034,499614.75,0,0.2492,0.5122,0.7859,0.2579,0.4048,0.2941,3020793.75,0.1654,7,0.9976,0,0.0,-788.32,-886.0,244.29,-954.0,-64.0,RAS
s0918,lung_upper_lobe_right,1,0.9899,0.98,480000,3955,5849,483955,485849,ok,483955,1633348.12,0,0.6074,0.5581,0.835,0.5476,0.4643,0.2462,6157681.0,0.2653,4,1.0,0,0.0,-865.75,-905.0,136.58,-970.0,-610.0,RAS
s0918,pancreas,1,0.9593,0.9218,14730,915,334,15645,15064,ok,15645,52801.88,0,0.4334,0.6101,0.507,0.3254,0.2024,0.1503,973883.25,0.0542,2,0.9999,0,0.0,71.41,78.0,37.24,-1.0,121.0,RAS
s0918,portal_vein_and_splenic_vein,1,0.956,0.9156,11309,676,366,11985,11675,ok,11985,40449.38,0,0.5168,0.6011,0.5179,0.4841,0.25,0.0871,1037610.0,0.039,1,1.0,0,0.0,146.92,155.0,35.33,73.0,190.0,RAS
s0918,prostate,0,0.9011,0.8199,8757,572,1351,9329,10108,ok,9329,31485.38,0,0.5058,0.4544,0.1005,0.119,0.0952,0.0545,60750.0,0.5183,1,1.0,0,0.0,42.89,45.0,32.37,-12.0,93.0,RAS
s0918,pulmonary_vein,1,0.9595,0.9221,8558,627,96,9185,8654,ok,9185,30999.38,0,0.4691,0.4864,0.7423,0.3175,0.1706,0.1024,545670.0,0.0568,2,0.6159,0,0.0,124.43,136.0,47.08,27.2,180.0,RAS
s0918,rib_left_1,1,0.9695,0.9408,3637,48,181,3685,3818,ok,3685,12436.88,0,0.3243,0.5444,0.9173,0.0992,0.2381,0.098,227812.5,0.0546,1,1.0,0,0.0,467.77,445.0,218.2,147.0,874.0,RAS
s0918,rib_left_10,1,0.9882,0.9766,5391,39,90,5430,5481,ok,5430,18326.25,0,0.2046,0.3301,0.5866,0.3016,0.3016,0.2048,1832436.0,0.01,1,1.0,0,0.0,357.15,313.0,213.2,74.0,785.55,RAS
s0918,rib_left_11,1,0.9899,0.98,3284,13,54,3297,3338,ok,3297,11127.38,0,0.2494,0.2938,0.5432,0.2659,0.1627,0.1743,741690.0,0.015,1,1.0,0,0.0,379.49,337.0,214.25,108.0,801.2,RAS
s0918,rib_left_12,1,0.9789,0.9586,440,12,7,452,447,ok,452,1525.5,0,0.3469,0.2936,0.5415,0.123,0.0357,0.0458,19774.12,0.0771,1,1.0,0,0.0,286.25,270.0,105.6,147.2,482.9,RAS
s0918,rib_left_2,1,0.9876,0.9755,4739,57,62,4796,4801,ok,4796,16186.5,0,0.2689,0.517,0.8977,0.1786,0.3413,0.1242,744491.25,0.0217,1,1.0,0,0.0,306.81,292.0,178.4,35.0,627.25,RAS
s0918,rib_left_3,1,0.9883,0.9768,7001,103,63,7104,7064,ok,7104,23976.0,0,0.241,0.5165,0.8624,0.2262,0.4246,0.1547,1461472.88,0.0164,1,1.0,0,0.0,319.42,280.0,227.37,28.0,783.85,RAS
s0918,rib_left_4,0,0.9098,0.8345,6826,41,1313,6867,8139,ok,6867,23176.12,0,0.2416,0.5007,0.8301,0.2341,0.4722,0.183,1990453.5,0.0116,2,0.5436,0,0.0,368.58,328.0,226.55,64.0,833.7,RAS
s0918,rib_left_5,0,0.826,0.7036,6152,1180,1411,7332,7563,ok,7332,24745.5,0,0.2169,0.4849,0.7975,0.246,0.4921,0.2026,2413071.0,0.0103,3,0.4685,0,0.0,387.56,369.0,211.7,78.0,761.0,RAS
s0918,rib_left_6,0,0.8884,0.7991,9238,1276,1046,10514,10284,ok,10514,35484.75,0,0.1834,0.4902,0.7479,0.2659,0.5,0.2309,3020125.5,0.0117,7,0.5831,0,0.0,274.37,252.0,194.98,-10.35,625.35,RAS
s0918,rib_left_7,1,0.9537,0.9116,10050,852,123,10902,10173,ok,10902,36794.25,0,0.1737,0.4411,0.7092,0.2778,0.4643,0.2505,3178743.75,0.0116,3,0.9251,0,0.0,318.69,294.0,198.39,31.0,681.0,RAS
s0918,rib_left_8,1,0.9919,0.984,8061,21,110,8082,8171,ok,8082,27276.75,0,0.1778,0.3917,0.6673,0.2937,0.4206,0.2353,2859138.0,0.0095,2,0.9999,0,0.0,305.87,276.0,204.95,8.0,690.0,RAS
s0918,rib_left_9,1,0.9925,0.9852,6985,22,83,7007,7068,ok,7007,23648.62,0,0.1858,0.355,0.6298,0.3056,0.369,0.2157,2392669.0,0.0099,1,1.0,0,0.0,308.3,278.0,198.55,39.0,697.0,RAS
s0918,rib_right_1,1,0.9731,0.9475,3504,18,176,3522,3680,ok,3522,11886.75,0,0.6327,0.5511,0.932,0.119,0.246,0.1002,288765.0,0.0412,1,1.0,0,0.0,380.9,358.0,193.96,107.05,721.95,RAS
s0918,rib_right_10,1,0.9928,0.9857,5599,40,41,5639,5640,ok,5639,19031.62,0,0.7802,0.3074,0.5871,0.3294,0.2937,0.1917,1824174.0,0.0104,1,1.0,0,0.0,306.69,275.0,180.46,63.0,661.1,RAS
s0918,rib_right_11,1,0.9875,0.9754,3133,13,66,3146,3199,ok,3146,10617.75,0,0.7275,0.2705,0.5446,0.2659,0.1429,0.1808,675661.5,0.0157,1,1.0,0,0.0,352.85,313.0,189.09,101.0,725.0,RAS
s0918,rib_right_12,1,0.9853,0.971,871,9,17,880,888,ok,880,2970.0,0,0.6401,0.2778,0.5313,0.1468,0.0437,0.061,38461.5,0.0772,1,1.0,0,0.0,267.53,255.0,130.23,86.0,543.0,RAS
s0918,rib_right_2,1,0.9829,0.9664,4890,83,87,4973,4977,ok,4973,16783.88,0,0.6927,0.5223,0.9192,0.2103,0.3611,0.1307,976657.5,0.0172,1,1.0,0,0.0,259.95,242.0,158.43,48.0,525.0,RAS
s0918,rib_right_3,1,0.9883,0.9768,6399,18,134,6417,6533,ok,6417,21657.38,0,0.7351,0.5268,0.8802,0.2381,0.4325,0.146,1478857.5,0.0146,1,1.0,0,0.0,258.02,243.0,164.64,21.0,565.0,RAS
s0918,rib_right_4,1,0.9868,0.974,8001,41,173,8042,8174,ok,8042,27141.75,0,0.7666,0.507,0.8413,0.254,0.4881,0.159,1939464.0,0.014,1,1.0,0,0.0,279.3,257.0,170.01,39.0,580.0,RAS
s0918,rib_right_5,1,0.9865,0.9734,8822,57,184,8879,9006,ok,8879,29966.62,0,0.7827,0.4871,0.7992,0.2778,0.5159,0.1743,2457000.0,0.0122,1,1.0,0,0.0,268.73,240.0,201.36,-3.0,642.0,RAS
s0918,rib_right_6,1,0.9934,0.987,9844,36,94,9880,9938,ok,9880,33345.0,0,0.7905,0.4436,0.7605,0.2817,0.5079,0.2004,2821824.0,0.0118,1,1.0,0,0.0,289.48,250.0,186.7,43.0,653.05,RAS
s0918,rib_right_7,1,0.9932,0.9866,9929,25,110,9954,10039,ok,9954,33594.75,0,0.806,0.4208,0.7139,0.3175,0.4762,0.2266,3369600.0,0.01,1,1.0,0,0.0,274.9,242.0,191.07,16.0,644.35,RAS
s0918,rib_right_8,1,0.9928,0.9857,8493,31,92,8524,8585,ok,8524,28768.5,0,0.8043,0.3739,0.6762,0.3333,0.4444,0.22,3206952.0,0.009,2,0.9999,0,0.0,273.96,242.0,181.49,25.0,631.85,RAS
s0918,rib_right_9,1,0.9913,0.9827,7255,26,102,7281,7357,ok,7281,24573.38,0,0.7981,0.3374,0.6351,0.3373,0.3929,0.2048,2669658.75,0.0092,2,0.9999,0,0.0,266.02,239.0,173.54,29.0,608.0,RAS
s0918,sacrum,1,0.9706,0.9429,52562,1447,1735,54009,54297,ok,54009,182280.38,0,0.4938,0.312,0.2296,0.3333,0.2421,0.207,1642882.5,0.111,23,0.999,0,0.0,178.12,149.0,186.5,-52.0,529.0,RAS
s0918,scapula_left,1,0.9862,0.9728,39913,482,635,40395,40548,ok,40395,136333.12,0,0.1796,0.3367,0.8888,0.3016,0.2817,0.2876,2403918.0,0.0567,1,1.0,1,0.0048,290.18,239.0,232.11,26.0,756.0,RAS
s0918,scapula_right,1,0.9776,0.9561,39483,320,1491,39803,40974,ok,39803,134335.12,0,0.8124,0.3538,0.8986,0.3016,0.3095,0.2723,2500875.0,0.0537,1,1.0,1,0.004,314.55,258.0,247.02,35.0,817.0,RAS
s0918,small_bowel,1,0.9691,0.9401,285386,9582,8607,294968,293993,ok,294968,995517.0,0,0.4952,0.6182,0.3248,0.6429,0.3016,0.366,6980904.0,0.1426,2,1.0,0,0.0,32.18,56.0,85.43,-82.0,97.0,RAS
s0918,spinal_cord,1,0.9785,0.958,30597,796,547,31393,31144,ok,31393,105951.38,0,0.486,0.3358,0.6273,0.0754,0.2183,0.7582,1227352.5,0.0863,1,1.0,1,0.0028,28.16,30.0,27.85,-18.0,67.0,RAS
s0918,spleen,1,0.995,0.9901,95860,348,611,96208,96471,ok,96208,324702.0,0,0.2123,0.4634,0.5437,0.2341,0.2698,0.1612,1001997.0,0.3241,1,1.0,0,0.0,102.52,105.0,24.78,59.0,137.0,RAS
s0918,sternum,1,0.9652,0.9328,21536,713,839,22249,22375,ok,22249,75090.38,0,0.4812,0.7209,0.8189,0.1587,0.1746,0.2876,784080.0,0.0958,1,1.0,0,0.0,191.89,167.0,149.87,-9.0,466.0,RAS
s0918,stomach,1,0.9625,0.9278,51297,2899,1094,54196,52391,ok,54196,182911.5,0,0.3641,0.6629,0.5563,0.2778,0.2897,0.1481,1172745.0,0.156,1,1.0,0,0.0,-7.21,37.0,176.78,-403.0,93.0,RAS
s0918,subclavian_artery_left,0,0.9171,0.8469,2739,375,120,3114,2859,ok,3114,10509.75,0,0.3268,0.5014,0.917,0.1984,0.1111,0.0632,137025.0,0.0767,1,1.0,0,0.0,140.04,126.0,121.01,38.0,316.35,RAS
s0918,subclavian_artery_right,1,0.9658,0.9338,2511,41,137,2552,2648,ok,2552,8613.0,0,0.5758,0.5467,0.9283,0.3135,0.0595,0.0588,107983.12,0.0798,1,1.0,0,0.0,98.14,100.0,60.39,14.0,159.0,RAS
s0918,superior_vena_cava,1,0.9814,0.9635,7355,121,158,7476,7513,ok,7476,25231.5,0,0.4717,0.5528,0.7963,0.0754,0.0754,0.146,81631.12,0.3091,1,1.0,0,0.0,126.12,135.0,36.99,49.0,167.0,RAS
s0918,thyroid_gland,1,0.9565,0.9165,4766,172,262,4938,5028,ok,4938,16665.75,0,0.4628,0.5877,0.9501,0.1389,0.0833,0.0741,84341.25,0.1976,1,1.0,0,0.0,140.31,145.0,32.6,82.0,184.0,RAS
s0918,trachea,1,0.9761,0.9533,14051,164,525,14215,14576,ok,14215,47975.62,0,0.4428,0.5112,0.8695,0.2024,0.1667,0.1852,614486.25,0.0781,1,1.0,0,0.0,-875.94,-943.0,160.56,-979.0,-467.0,RAS
s0918,urinary_bladder,1,0.9535,0.9112,32483,844,2323,33327,34806,ok,33327,112478.62,0,0.5096,0.5174,0.1424,0.2143,0.2381,0.061,306180.0,0.3674,1,1.0,0,0.0,22.59,24.0,44.44,-53.0,92.0,RAS
s0918,vertebrae_C5,0,0.0,0.0,0,0,23,0,23,miss,0,0.0,1,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,,,,,,RAS
s0918,vertebrae_C6,1,0.9852,0.9708,1529,34,12,1563,1541,ok,1563,5275.12,0,0.4655,0.5195,0.9921,0.1667,0.0675,0.0261,28917.0,0.1824,2,0.9994,1,0.19,380.94,373.0,108.27,224.0,569.9,RAS
s0918,vertebrae_C7,1,0.989,0.9783,5999,43,90,6042,6089,ok,6042,20391.75,0,0.4728,0.4637,0.9832,0.2024,0.1865,0.0458,169887.38,0.12,1,1.0,1,0.053,377.99,327.0,190.38,144.0,765.95,RAS
s0918,vertebrae_L1,1,0.994,0.9881,19482,48,186,19530,19668,ok,19530,65913.75,0,0.4829,0.3552,0.5052,0.2183,0.2421,0.0828,430278.75,0.1532,2,0.9999,0,0.0,293.12,225.0,209.13,106.0,772.55,RAS
s0918,vertebrae_L2,1,0.9936,0.9874,20645,76,188,20721,20833,ok,20721,69933.38,0,0.482,0.3674,0.453,0.2579,0.25,0.085,539004.38,0.1297,1,1.0,0,0.0,312.6,241.0,226.08,104.0,843.0,RAS
s0918,vertebrae_L3,1,0.9947,0.9895,23302,80,167,23382,23469,ok,23382,78914.25,0,0.485,0.3845,0.4011,0.3056,0.25,0.0784,589396.5,0.1339,1,1.0,0,0.0,311.25,250.5,211.55,99.0,767.0,RAS
s0918,vertebrae_L4,1,0.9944,0.9889,23237,37,225,23274,23462,ok,23274,78549.75,0,0.4911,0.4004,0.3512,0.2897,0.246,0.0741,519358.5,0.1512,1,1.0,0,0.0,312.63,250.0,210.5,111.0,771.0,RAS
s0918,vertebrae_L5,1,0.9944,0.9889,22347,53,198,22400,22545,ok,22400,75600.0,0,0.4938,0.4045,0.3042,0.2897,0.2381,0.0719,487822.5,0.155,1,1.0,0,0.0,293.96,230.0,209.92,88.0,752.05,RAS
s0918,vertebrae_S1,1,0.9689,0.9397,14154,639,270,14793,14424,ok,14793,49926.38,0,0.4917,0.3812,0.2612,0.1746,0.2063,0.0675,239382.0,0.2086,1,1.0,0,0.0,313.23,266.0,184.26,99.6,707.4,RAS
s0918,vertebrae_T1,1,0.9882,0.9768,8365,69,130,8434,8495,ok,8434,28464.75,0,0.4769,0.4289,0.9628,0.2302,0.1984,0.0654,293625.0,0.0969,1,1.0,0,0.0,351.64,307.0,186.7,107.0,730.35,RAS
s0918,vertebrae_T10,1,0.9953,0.9906,13449,45,82,13494,13531,ok,13494,45542.25,0,0.4871,0.327,0.6454,0.1627,0.2143,0.0784,269001.0,0.1693,1,1.0,0,0.0,296.78,237.0,186.4,120.0,700.0,RAS
s0918,vertebrae_T11,1,0.9934,0.9869,14943,49,150,14992,15093,ok,14992,50598.0,0,0.4874,0.3381,0.6018,0.1548,0.2222,0.0784,265356.0,0.1907,4,0.9997,0,0.0,284.53,228.0,181.9,117.0,683.0,RAS
s0918,vertebrae_T12,1,0.9932,0.9866,16922,51,179,16973,17101,ok,16973,57283.88,0,0.4858,0.3464,0.5552,0.1468,0.2262,0.0763,249125.62,0.2299,1,1.0,0,0.0,288.62,227.0,189.74,117.0,721.0,RAS
s0918,vertebrae_T2,1,0.9909,0.982,7926,45,100,7971,8026,ok,7971,26902.12,0,0.4803,0.3966,0.9352,0.2024,0.2024,0.0719,289686.38,0.0929,1,1.0,0,0.0,339.39,297.0,168.67,134.0,695.0,RAS
s0918,vertebrae_T3,1,0.9797,0.9602,7721,221,99,7942,7820,ok,7942,26804.25,0,0.4898,0.3634,0.9047,0.1746,0.2143,0.0675,248589.0,0.1078,2,0.9999,0,0.0,324.68,281.0,165.6,124.0,661.95,RAS
s0918,vertebrae_T4,1,0.9781,0.9572,8345,85,288,8430,8633,ok,8430,28451.25,0,0.4965,0.3416,0.8727,0.1786,0.2143,0.0741,278842.5,0.102,2,0.9995,0,0.0,320.16,276.0,163.89,127.0,656.0,RAS
s0918,vertebrae_T5,1,0.9874,0.975,9064,93,139,9157,9203,ok,9157,30904.88,0,0.4934,0.3232,0.8375,0.1865,0.2024,0.0893,331684.88,0.0932,2,0.9993,0,0.0,319.82,269.0,178.34,116.0,696.0,RAS
s0918,vertebrae_T6,1,0.9651,0.9326,9224,551,116,9775,9340,ok,9775,32990.62,0,0.4898,0.3104,0.8006,0.1865,0.2024,0.1002,372134.25,0.0887,2,0.9999,0,0.0,329.95,270.0,192.82,134.7,740.0,RAS
s0918,vertebrae_T7,1,0.9721,0.9457,10435,33,566,10468,11001,ok,10468,35329.5,0,0.4865,0.3062,0.7623,0.1786,0.1944,0.1002,342326.25,0.1032,2,0.9996,0,0.0,318.89,258.0,185.41,135.0,726.0,RAS
s0918,vertebrae_T8,1,0.994,0.9881,11358,65,72,11423,11430,ok,11423,38552.62,0,0.485,0.3102,0.7247,0.1825,0.2063,0.0893,330993.0,0.1165,1,1.0,0,0.0,304.86,250.0,179.94,123.0,692.9,RAS
s0918,vertebrae_T9,1,0.9942,0.9884,12005,44,97,12049,12102,ok,12049,40665.38,0,0.4862,0.3166,0.6852,0.1667,0.2063,0.0871,294840.0,0.1379,1,1.0,0,0.0,302.51,243.0,182.46,127.0,693.0,RAS
s1002,aorta,1,0.9913,0.9828,76955,983,360,77938,77315,ok,77938,263040.75,0,0.682,0.3099,0.5814,0.447,0.6364,0.9452,2308257.0,0.114,1,1.0,1,0.003,319.38,337.0,94.98,121.0,386.0,RAS
s1002,atrial_appendage_left,1,0.9673,0.9367,2414,72,91,2486,2505,ok,2486,8390.25,0,0.616,0.3796,0.5397,0.197,0.1818,0.1096,33696.0,0.249,1,1.0,0,0.0,234.42,246.0,113.37,47.0,403.0,RAS
s1002,brachiocephalic_trunk,1,0.9882,0.9768,1219,17,12,1236,1231,ok,1236,4171.5,0,0.7133,0.4565,0.9326,0.0833,0.0985,0.1301,9169.88,0.4549,1,1.0,1,0.0461,328.81,370.0,92.45,118.75,408.0,RAS
s1002,brachiocephalic_vein_left,1,0.9856,0.9716,2432,49,22,2481,2454,ok,2481,8373.38,0,0.7243,0.4956,0.9531,0.2348,0.1288,0.137,35572.5,0.2354,1,1.0,1,0.0895,325.32,376.0,128.11,58.0,462.0,RAS
s1002,brachiocephalic_vein_right,1,0.9619,0.9266,1061,79,5,1140,1066,ok,1140,3847.5,0,0.8321,0.4279,0.9457,0.0833,0.0909,0.1027,6682.5,0.5758,1,1.0,1,0.0719,339.46,255.0,290.1,58.9,948.1,RAS
s1002,common_carotid_artery_left,1,0.972,0.9455,416,23,1,439,417,ok,439,1481.62,0,0.6392,0.4052,0.9424,0.0606,0.0682,0.1096,3888.0,0.3811,1,1.0,1,0.0615,293.79,353.0,115.55,67.9,409.1,RAS
s1002,costal_cartilages,0,0.9462,0.8978,30654,2457,1032,33111,31686,ok,33111,111749.62,0,0.6336,0.9113,0.4001,0.8864,0.3864,1.0,2940239.25,0.038,15,0.6923,1,0.0576,124.53,107.0,100.1,45.0,261.0,RAS
s1002,esophagus,1,0.9796,0.96,13310,167,387,13477,13697,ok,13477,45484.88,0,0.6672,0.2203,0.4985,0.1515,0.2879,0.9658,361665.0,0.1258,1,1.0,1,0.007,-36.29,28.0,214.21,-617.0,105.0,RAS
s1002,heart,1,0.9722,0.9459,181256,3429,6943,184685,188199,ok,184685,623311.88,0,0.6133,0.519,0.3622,0.6894,0.6061,0.6096,2186730.0,0.285,4,1.0,1,0.0,151.32,107.0,118.5,40.0,397.0,RAS
s1002,inferior_vena_cava,1,0.9606,0.9243,6236,231,280,6467,6516,ok,6467,21826.12,0,0.8366,0.3751,0.1921,0.1515,0.1515,0.3562,70200.0,0.3109,1,1.0,1,0.0077,87.87,87.0,37.01,27.0,150.0,RAS
s1002,liver,1,0.9808,0.9623,104537,1600,2496,106137,107033,ok,106137,358212.38,0,0.7399,0.6351,0.0728,0.8409,0.9242,0.1781,1188310.5,0.3014,1,1.0,1,0.0574,53.29,54.0,30.19,3.0,102.0,RAS
s1002,lung_lower_lobe_left,1,0.9952,0.9903,314719,840,2227,315559,316946,ok,315559,1065011.62,0,0.2703,0.1948,0.361,0.6742,0.7727,0.9589,4289355.0,0.2483,1,1.0,1,0.0357,-800.44,-845.0,169.43,-915.0,-509.0,RAS
s1002,lung_lower_lobe_right,1,0.9943,0.9886,120150,985,395,121135,120545,ok,121135,408830.62,0,0.8667,0.1517,0.3266,0.2955,0.5758,0.8014,1170409.5,0.3493,1,1.0,1,0.0593,-773.99,-825.0,180.33,-894.0,-456.0,RAS
s1002,lung_middle_lobe_right,1,0.9582,0.9198,44471,3475,405,47946,44876,ok,47946,161817.75,0,0.9123,0.7043,0.3293,0.3409,0.6894,0.4521,912161.25,0.1774,4,0.9999,1,0.0668,-861.43,-901.0,143.93,-957.0,-626.0,RAS
s1002,lung_upper_lobe_left,1,0.9968,0.9936,534430,2159,1310,536589,535740,ok,536589,1810987.88,0,0.3309,0.5024,0.6535,0.8106,0.9318,0.9521,6174154.0,0.2933,2,1.0,1,0.011,-824.57,-863.0,151.6,-925.0,-584.0,RAS
s1002,lung_upper_lobe_right,1,0.983,0.9666,130631,792,3719,131423,134350,ok,131423,443552.62,0,0.8991,0.4007,0.7851,0.3333,0.9167,0.637,1671070.5,0.2654,6,1.0,1,0.0697,-805.42,-849.0,166.99,-914.0,-529.0,RAS
s1002,pulmonary_vein,1,0.9789,0.9587,8737,123,253,8860,8990,ok,8860,29902.5,0,0.7025,0.2854,0.5214,0.6061,0.2955,0.3699,568620.0,0.0526,4,0.3542,1,0.0016,384.1,421.0,121.54,111.0,515.0,RAS
s1002,rib_left_1,0,0.8209,0.6962,55,3,21,58,76,ok,58,195.75,0,0.5274,0.6226,0.9909,0.053,0.0833,0.0137,519.75,0.3766,1,1.0,1,0.6724,552.31,523.5,216.18,238.9,920.6,RAS
s1002,rib_left_10,1,0.987,0.9743,303,2,6,305,309,ok,305,1029.38,0,0.0146,0.0187,0.0482,0.053,0.0682,0.1096,3402.0,0.3026,1,1.0,1,0.4295,536.68,509.0,214.63,190.2,873.4,RAS
s1002,rib_left_2,1,0.9812,0.9631,1437,30,25,1467,1462,ok,1467,4951.12,0,0.3665,0.6477,0.9438,0.3788,0.3333,0.137,148500.0,0.0333,2,0.9993,1,0.0825,333.01,318.0,138.85,127.3,596.1,RAS
s1002,rib_left_3,1,0.9868,0.9739,4218,65,48,4283,4266,ok,4283,14455.12,0,0.1598,0.5076,0.8615,0.4848,0.8258,0.3082,1059480.0,0.0136,1,1.0,1,0.0292,352.03,335.0,168.44,102.0,666.9,RAS
s1002,rib_left_4,1,0.9873,0.975,4798,83,40,4881,4838,ok,4881,16473.38,0,0.1085,0.4652,0.7426,0.4318,0.9091,0.4384,1477440.0,0.0111,2,0.9998,1,0.0742,345.41,322.0,198.22,72.0,719.0,RAS
s1002,rib_left_5,1,0.9866,0.9736,4249,82,33,4331,4282,ok,4331,14617.12,0,0.1039,0.546,0.5636,0.3712,0.9545,0.5,1521119.25,0.0096,2,0.9938,1,0.1041,319.39,279.0,224.18,37.0,788.0,RAS
s1002,rib_left_6,1,0.9794,0.9596,3945,28,138,3973,4083,ok,3973,13408.88,0,0.0875,0.5358,0.4091,0.2803,0.9091,0.5822,1273725.0,0.0105,2,0.6929,1,0.1065,342.9,309.0,225.52,49.0,777.0,RAS
s1002,rib_left_7,1,0.9775,0.956,2865,51,81,2916,2946,ok,2916,9841.5,0,0.0489,0.5208,0.2378,0.2045,0.8864,0.5822,906238.12,0.0109,2,0.6626,1,0.1457,381.71,341.0,241.92,71.75,880.25,RAS
s1002,rib_left_8,1,0.9906,0.9813,736,6,8,742,744,ok,742,2504.25,0,0.0206,0.0506,0.3872,0.0758,0.1591,0.1233,12757.5,0.1963,1,1.0,1,0.2615,443.69,426.0,226.64,127.15,836.95,RAS
s1002,rib_left_9,1,0.9928,0.9858,555,8,0,563,555,ok,563,1900.12,0,0.0184,0.0363,0.2342,0.0682,0.1136,0.1233,8201.25,0.2317,1,1.0,1,0.2966,478.09,446.0,239.48,142.1,907.6,RAS
s1002,rib_right_1,0,0.0,0.0,0,28,0,28,0,false_positive,28,94.5,0,0.9313,0.6058,0.9912,0.0379,0.0455,0.0137,202.5,0.4667,1,1.0,1,0.7143,760.79,716.5,226.73,417.8,1120.4,RAS
